time,ueid,TDDLTE_L1_measurement_Serving_Cell_Measurement_RSRP,TDDLTE_L1_measurement_Serving_Cell_Measurement_SINR
40602781,1,-72,12
40603031,1,-73,11
40603140,1,-73,11
40603468,1,-73,11
40603593,1,-72,12
40603781,1,-73,12
40604031,1,-74,10
40604140,1,-75,11
40604343,1,-76,11
40604593,1,-74,11
40604781,1,-73,11
40605031,1,-73,10
40605140,1,-73,11
40605468,1,-73,8
40605593,1,-74,9
40605781,1,-75,12
40606031,1,-75,11
40606140,1,-74,12
40606343,1,-73,11
40606593,1,-73,10
40606781,1,-72,13
40607140,1,-71,12
40607156,1,-72,12
40607468,1,-72,12
40607593,1,-72,12
40607781,1,-72,12
40608031,1,-72,11
40608140,1,-71,11
40608343,1,-72,11
40608593,1,-73,11
40608781,1,-73,11
40609031,1,-73,10
40609140,1,-73,11
40609468,1,-73,11
40609593,1,-73,12
40609906,1,-72,12
40610031,1,-72,10
40610140,1,-72,13
40610468,1,-71,13
40610593,1,-72,12
40610781,1,-72,12
40611031,1,-73,12
40611140,1,-74,11
40611468,1,-74,11
40611593,1,-74,12
40611781,1,-74,11
40612031,1,-74,12
40612140,1,-74,11
40612343,1,-74,11
40612578,1,-74,12
40612781,1,-74,12
40613015,1,-75,12
40613140,1,-75,12
40613343,1,-76,10
40613578,1,-77,9
40613781,1,-76,10
40614031,1,-75,11
40614140,1,-75,12
40614343,1,-74,11
40614578,1,-74,12
40614750,1,-74,12
40615015,1,-74,11
40615140,1,-73,13
40615468,1,-73,12
40615578,1,-73,13
40615781,1,-73,13
40616031,1,-73,12
40616140,1,-73,12
40616343,1,-73,12
40616578,1,-73,12
40616781,1,-73,12
40617015,1,-73,13
40617140,1,-73,12
40617468,1,-72,13
40617578,1,-72,13
40617781,1,-73,12
40618031,1,-73,12
40618140,1,-73,12
40618343,1,-72,13
40618578,1,-72,13
40618781,1,-73,12
40618984,1,-72,13
40619218,1,-72,12
40619468,1,-72,13
40619578,1,-75,14
40619906,1,-76,10
40620015,1,-76,8
40620140,1,-76,8
40620343,1,-76,7
40620578,1,-76,8
40620781,1,-75,10
40621015,1,-75,10
40621140,1,-75,10
40621468,1,-74,10
40621578,1,-74,9
40621781,1,-74,9
40622031,1,-74,11
40622218,1,-75,10
40622468,1,-74,10
40622578,1,-74,12
40622781,1,-74,12
40623031,1,-73,12
40623140,1,-73,12
40623468,1,-73,13
40623578,1,-73,12
40623781,1,-72,13
40624031,1,-72,13
40624140,1,-72,13
40624343,1,-74,13
40624578,1,-71,12
40624750,1,-72,11
40625015,1,-73,12
40625140,1,-73,12
40625468,1,-74,10
40625578,1,-74,8
40625781,1,-74,9
40626031,1,-75,9
40626218,1,-74,8
40626343,1,-73,8
40626578,1,-73,9
40626781,1,-72,10
40627015,1,-72,11
40627140,1,-73,10
40627421,1,-74,9
40627546,1,-75,10
40627781,1,-75,9
40628031,1,-75,9
40628140,1,-75,9
40628343,1,-75,9
40628578,1,-76,9
40628781,1,-75,10
40629031,1,-74,10
40629140,1,-74,10
40629343,1,-74,10
40629578,1,-74,9
40629781,1,-74,9
40630031,1,-74,9
40630140,1,-74,9
40630343,1,-74,9
40630578,1,-74,9
40630781,1,-74,9
40631031,1,-74,9
40631140,1,-74,10
40631421,1,-74,10
40631625,1,-74,10
40631781,1,-73,10
40632031,1,-74,11
40632140,1,-74,10
40632421,1,-74,10
40632578,1,-74,10
40632750,1,-74,11
40633031,1,-74,12
40633140,1,-75,10
40633468,1,-75,10
40633578,1,-74,10
40633781,1,-74,10
40634031,1,-74,11
40634140,1,-74,11
40634343,1,-74,10
40634578,1,-74,11
40634750,1,-74,11
40635031,1,-74,11
40635140,1,-74,10
40635468,1,-74,11
40635578,1,-74,11
40635906,1,-75,12
40636031,1,-74,11
40636140,1,-74,11
40636468,1,-74,10
40636578,1,-74,11
40636781,1,-74,10
40637031,1,-75,10
40637140,1,-75,10
40637421,1,-75,10
40637578,1,-74,11
40637781,1,-73,11
40638031,1,-73,12
40638140,1,-73,11
40638343,1,-73,12
40638578,1,-73,12
40638781,1,-73,12
40639031,1,-73,12
40639140,1,-73,13
40639468,1,-74,11
40639578,1,-76,11
40639781,1,-77,9
40640031,1,-76,8
40640140,1,-76,8
40640343,1,-76,7
40640578,1,-76,7
40640781,1,-76,7
40641031,1,-76,7
40641140,1,-75,8
40641343,1,-75,9
40641578,1,-75,8
40641781,1,-75,8
40642031,1,-75,8
40642140,1,-75,8
40642468,1,-75,7
40642578,1,-75,7
40642906,1,-75,7
40643031,1,-75,6
40643140,1,-75,8
40643468,1,-75,8
40643578,1,-76,8
40643781,1,-76,8
40644031,1,-76,7
40644187,1,-76,9
40644343,1,-76,7
40644578,1,-76,8
40644781,1,-76,9
40645015,1,-76,8
40645140,1,-76,8
40645343,1,-76,8
40645578,1,-76,8
40645781,1,-76,7
40646031,1,-76,7
40646140,1,-76,8
40646343,1,-76,7
40646578,1,-76,8
40646781,1,-76,8
40647031,1,-76,8
40647140,1,-75,8
40647468,1,-76,8
40647578,1,-75,8
40647781,1,-74,9
40648031,1,-75,8
40648140,1,-75,8
40648343,1,-76,9
40648578,1,-75,10
40648781,1,-75,8
40649031,1,-75,9
40649140,1,-75,9
40649468,1,-75,9
40649578,1,-75,9
40649781,1,-75,10
40650031,1,-74,11
40650140,1,-73,12
40650343,1,-73,12
40650578,1,-73,12
40650781,1,-73,12
40651140,1,-74,10
40651468,1,-74,9
40651578,1,-74,9
40651781,1,-75,9
40652031,1,-75,10
40652140,1,-75,9
40652468,1,-75,10
40652578,1,-75,10
40652781,1,-75,10
40653015,1,-75,9
40653140,1,-75,10
40653468,1,-75,9
40653578,1,-74,10
40653781,1,-75,10
40654031,1,-75,10
40654187,1,-75,10
40654343,1,-75,10
40654578,1,-75,10
40654781,1,-75,10
40655015,1,-75,10
40655140,1,-74,10
40655343,1,-74,10
40655578,1,-74,11
40655781,1,-74,12
40656031,1,-73,11
40656140,1,-74,10
40656343,1,-75,11
40656578,1,-75,11
40656781,1,-75,11
40657031,1,-76,10
40657140,1,-75,9
40657421,1,-75,11
40657546,1,-74,10
40657781,1,-75,10
40658031,1,-75,10
40658140,1,-75,11
40658468,1,-74,11
40658578,1,-76,10
40658781,1,-75,10
40659031,1,-74,10
40659140,1,-75,9
40659343,1,-74,10
40659578,1,-74,10
40659781,1,-74,11
40660031,1,-75,11
40660140,1,-75,10
40660343,1,-75,10
40660578,1,-75,11
40660781,1,-75,11
40661015,1,-75,10
40661140,1,-75,11
40661468,1,-75,10
40661578,1,-75,10
40661781,1,-75,10
40662031,1,-76,11
40662140,1,-76,10
40662343,1,-76,10
40662578,1,-75,10
40662781,1,-75,9
40663031,1,-75,9
40663140,1,-74,9
40663468,1,-75,10
40663578,1,-74,10
40663781,1,-75,10
40664031,1,-76,8
40664140,1,-76,9
40664343,1,-76,9
40664578,1,-77,8
40664781,1,-77,9
40665031,1,-78,9
40665140,1,-78,10
40665343,1,-77,9
40665578,1,-77,9
40665781,1,-76,11
40666031,1,-76,10
40666140,1,-76,10
40666468,1,-76,10
40666578,1,-76,10
40666781,1,-76,10
40667031,1,-76,9
40667140,1,-76,11
40667468,1,-76,9
40667578,1,-75,10
40667781,1,-75,9
40668031,1,-76,8
40668218,1,-76,9
40668343,1,-76,9
40668578,1,-76,9
40668781,1,-76,9
40669031,1,-76,8
40669140,1,-76,9
40669468,1,-76,9
40669578,1,-76,9
40669781,1,-76,9
40670031,1,-76,8
40670218,1,-76,8
40670343,1,-76,8
40670578,1,-76,9
40670781,1,-76,8
40671031,1,-76,9
40671140,1,-76,9
40671468,1,-76,9
40671578,1,-76,9
40671781,1,-76,8
40672031,1,-76,10
40672140,1,-76,8
40672343,1,-76,9
40672578,1,-76,9
40672781,1,-77,8
40673140,1,-77,8
40673468,1,-77,8
40673578,1,-77,7
40673781,1,-77,8
40674031,1,-77,7
40674218,1,-77,7
40674343,1,-77,8
40674578,1,-76,7
40674781,1,-76,7
40675031,1,-76,7
40675140,1,-76,7
40675468,1,-76,7
40675578,1,-76,7
40675781,1,-76,7
40676031,1,-76,6
40676140,1,-76,6
40676343,1,-76,6
40676578,1,-75,8
40676781,1,-75,8
40677031,1,-75,8
40677140,1,-76,7
40677421,1,-76,8
40677578,1,-75,7
40677781,1,-75,10
40678031,1,-74,11
40678140,1,-74,11
40678343,1,-74,11
40678578,1,-74,11
40678781,1,-74,12
40679031,1,-73,14
40679140,1,-74,14
40679468,1,-75,13
40679578,1,-77,12
40679781,1,-76,11
40680015,1,-76,10
40680140,1,-76,9
40680343,1,-76,10
40680578,1,-76,10
40680781,1,-76,10
40681031,1,-76,9
40681140,1,-76,9
40681468,1,-76,9
40681578,1,-75,8
40681781,1,-76,9
40682031,1,-76,9
40682140,1,-76,9
40682343,1,-76,8
40682578,1,-76,8
40682828,1,-76,9
40683031,1,-77,9
40683140,1,-77,9
40683468,1,-76,9
40683578,1,-76,8
40683781,1,-77,8
40684031,1,-76,8
40684140,1,-79,7
40684468,1,-79,6
40684578,1,-77,7
40684781,1,-77,7
40685015,1,-77,7
40685140,1,-77,7
40685468,1,-75,10
40685578,1,-75,8
40685781,1,-77,9
40686031,1,-77,9
40686218,1,-77,11
40686343,1,-77,11
40686578,1,-77,11
40686781,1,-77,10
40687031,1,-76,10
40687140,1,-76,10
40687468,1,-77,11
40687578,1,-77,11
40687781,1,-77,11
40688031,1,-78,11
40688140,1,-78,11
40688343,1,-78,11
40688578,1,-78,11
40688781,1,-79,10
40689031,1,-78,12
40689140,1,-79,12
40689468,1,-78,12
40689546,1,-77,11
40689781,1,-79,11
40690031,1,-78,12
40690218,1,-78,12
40690343,1,-76,13
40690578,1,-79,12
40690781,1,-78,11
40691031,1,-78,11
40691140,1,-78,12
40691468,1,-79,13
40691578,1,-78,12
40691781,1,-77,11
40692031,1,-78,12
40692140,1,-79,11
40692343,1,-79,11
40692578,1,-76,13
40692781,1,-76,12
40693031,1,-78,12
40693140,1,-78,11
40693468,1,-78,10
40693578,1,-78,12
40693781,1,-78,12
40694031,1,-80,12
40694140,1,-80,11
40694343,1,-80,11
40694578,1,-79,10
40694781,1,-81,9
40695031,1,-80,11
40695140,1,-80,10
40695421,1,-79,11
40695546,1,-78,10
40695781,1,-78,11
40696031,1,-78,12
40696140,1,-78,11
40696343,1,-77,10
40696578,1,-77,11
40696781,1,-77,11
40697140,1,-77,11
40697468,1,-75,11
40697578,1,-75,10
40697906,1,-75,11
40698031,1,-75,12
40698140,1,-75,12
40698343,1,-75,12
40698578,1,-77,11
40698750,1,-76,12
40699031,1,-76,11
40699140,1,-76,14
40699468,1,-76,13
40699578,1,-76,12
40699781,1,-77,11
40700031,1,-77,12
40700140,1,-76,12
40700343,1,-75,11
40700578,1,-76,12
40700781,1,-76,12
40701031,1,-75,13
40701140,1,-75,11
40701468,1,-75,12
40701578,1,-75,12
40701781,1,-75,11
40702031,1,-74,11
40702140,1,-74,11
40702343,1,-74,11
40702578,1,-74,11
40702781,1,-74,12
40703140,1,-75,12
40703468,1,-74,12
40703578,1,-74,12
40703750,1,-74,12
40704031,1,-75,11
40704140,1,-74,11
40704343,1,-75,11
40704625,1,-75,11
40704781,1,-74,12
40705031,1,-74,12
40705140,1,-74,12
40705343,1,-74,11
40705578,1,-74,11
40705781,1,-74,11
40706031,1,-74,11
40706140,1,-74,11
40706343,1,-74,11
40706578,1,-75,11
40706781,1,-74,11
40707031,1,-74,11
40707140,1,-74,11
40707468,1,-74,10
40707578,1,-74,10
40707781,1,-73,10
40708031,1,-73,10
40708140,1,-73,10
40708343,1,-73,10
40708546,1,-74,10
40708750,1,-73,10
40709031,1,-73,10
40709140,1,-74,11
40709468,1,-73,10
40709578,1,-73,11
40709781,1,-74,10
40710031,1,-74,9
40710140,1,-74,9
40710343,1,-74,9
40710578,1,-73,10
40710781,1,-73,10
40711031,1,-73,10
40711140,1,-74,10
40711468,1,-74,10
40711578,1,-74,9
40711781,1,-74,10
40712031,1,-74,9
40712140,1,-74,9
40712343,1,-74,9
40712578,1,-74,9
40712781,1,-74,9
40713031,1,-75,9
40713140,1,-74,9
40713343,1,-74,9
40713578,1,-75,8
40713906,1,-75,9
40714031,1,-75,9
40714140,1,-75,10
40714343,1,-74,10
40714578,1,-74,8
40714781,1,-75,9
40715031,1,-74,9
40715140,1,-75,9
40715468,1,-74,9
40715546,1,-74,8
40715765,1,-74,9
40715984,1,-74,9
40716140,1,-75,9
40716343,1,-75,8
40716578,1,-75,9
40716781,1,-74,9
40717031,1,-74,9
40717140,1,-74,9
40717468,1,-74,9
40717578,1,-74,9
40717781,1,-74,9
40718031,1,-74,9
40718140,1,-74,10
40718343,1,-74,9
40718625,1,-73,10
40718750,1,-73,10
40719125,1,-74,10
40719218,1,-73,10
40719343,1,-73,10
40719578,1,-73,10
40719906,1,-74,10
40720031,1,-74,11
40720140,1,-74,11
40720468,1,-74,11
40720578,1,-73,11
40720781,1,-73,10
40721031,1,-74,10
40721140,1,-74,9
40721578,1,-74,11
40721906,1,-73,11
40722031,1,-75,11
40722140,1,-75,12
40722343,1,-75,12
40722578,1,-75,13
40722781,1,-75,11
40723140,1,-75,13
40723468,1,-76,12
40723578,1,-76,13
40723750,1,-74,12
40724031,1,-75,12
40724140,1,-75,13
40724343,1,-75,11
40724578,1,-75,11
40724750,1,-75,11
40724984,1,-75,11
40725218,1,-76,11
40725468,1,-76,11
40725578,1,-76,11
40725781,1,-76,12
40726031,1,-76,11
40726140,1,-74,12
40726468,1,-74,12
40726578,1,-74,12
40726781,1,-74,13
40727031,1,-75,13
40727140,1,-75,12
40727343,1,-74,11
40727625,1,-74,10
40727781,1,-74,9
40728031,1,-74,10
40728140,1,-75,10
40728343,1,-74,10
40728578,1,-74,12
40728781,1,-74,12
40729031,1,-74,11
40729140,1,-74,10
40729468,1,-74,11
40729578,1,-74,10
40729781,1,-74,11
40730031,1,-74,11
40730140,1,-74,12
40730468,1,-74,10
40730578,1,-74,10
40730781,1,-74,10
40731031,1,-74,10
40731140,1,-74,10
40731468,1,-74,10
40731578,1,-74,11
40731781,1,-74,10
40732031,1,-74,11
40732140,1,-75,11
40732343,1,-76,9
40732578,1,-76,9
40732781,1,-76,8
40733031,1,-77,8
40733140,1,-76,7
40733468,1,-75,9
40733578,1,-74,9
40733781,1,-75,11
40734031,1,-75,11
40734140,1,-76,11
40734343,1,-75,11
40734578,1,-75,11
40734781,1,-74,10
40735031,1,-74,9
40735140,1,-74,10
40735468,1,-74,10
40735578,1,-74,10
40735906,1,-75,8
40736140,1,-75,8
40736421,1,-75,8
40736546,1,-74,9
40736750,1,-75,9
40737140,1,-75,9
40737343,1,-75,9
40737578,1,-74,10
40737781,1,-74,10
40738031,1,-74,9
40738140,1,-75,9
40738421,1,-74,9
40738578,1,-75,9
40738750,1,-75,9
40739015,1,-74,9
40739140,1,-75,8
40739468,1,-74,9
40739546,1,-75,9
40739750,1,-75,9
40739984,1,-75,9
40740218,1,-74,10
40740343,1,-73,11
40740578,1,-72,12
40740781,1,-74,11
40741031,1,-74,11
40741140,1,-75,10
40741421,1,-75,9
40741546,1,-76,9
40741781,1,-77,8
40742031,1,-78,7
40742140,1,-79,8
40742343,1,-78,6
40742578,1,-79,7
40742781,1,-79,6
40742984,1,-78,6
40743218,1,-78,6
40743468,1,-78,6
40743578,1,-78,6
40743781,1,-78,6
40744031,1,-78,7
40744140,1,-78,6
40744343,1,-77,6
40744578,1,-77,6
40744781,1,-77,6
40745031,1,-77,6
40745140,1,-78,6
40745468,1,-77,8
40745578,1,-76,9
40745781,1,-75,9
40745984,1,-76,9
40746140,1,-76,8
40746468,1,-76,9
40746578,1,-76,9
40746781,1,-76,10
40747015,1,-75,10
40747140,1,-75,10
40747468,1,-75,9
40747578,1,-75,10
40747781,1,-75,9
40748031,1,-75,9
40748140,1,-76,7
40748343,1,-76,7
40748578,1,-75,8
40748781,1,-75,9
40749031,1,-75,7
40749140,1,-75,7
40749343,1,-75,8
40749578,1,-76,8
40749781,1,-76,7
40750031,1,-76,8
40750140,1,-75,8
40750343,1,-76,8
40750578,1,-76,8
40750781,1,-76,9
40751031,1,-75,9
40751140,1,-76,9
40751421,1,-76,9
40751578,1,-76,9
40751781,1,-76,9
40751984,1,-76,9
40752218,1,-76,7
40752343,1,-76,7
40752578,1,-76,8
40752781,1,-76,7
40753031,1,-76,8
40753140,1,-76,9
40753468,1,-75,10
40753578,1,-75,10
40753781,1,-75,11
40754031,1,-75,11
40754140,1,-76,11
40754343,1,-76,11
40754578,1,-75,11
40754781,1,-76,11
40755140,1,-75,11
40755468,1,-75,10
40755578,1,-76,11
40755781,1,-76,10
40756031,1,-75,11
40756140,1,-75,11
40756468,1,-75,11
40756578,1,-76,11
40756781,1,-75,11
40757031,1,-75,11
40757140,1,-75,11
40757468,1,-75,11
40757546,1,-76,10
40757750,1,-76,11
40757937,1,-75,12
40758218,1,-74,13
40758343,1,-73,11
40758578,1,-74,12
40758781,1,-75,13
40758984,1,-76,13
40759140,1,-77,13
40759468,1,-78,11
40759578,1,-78,11
40759781,1,-77,11
40760031,1,-77,11
40760140,1,-77,11
40760343,1,-77,11
40760578,1,-77,11
40760750,1,-77,11
40760984,1,-76,11
40761140,1,-77,11
40761468,1,-76,11
40761578,1,-77,11
40761781,1,-77,12
40762031,1,-77,10
40762140,1,-77,11
40762343,1,-77,11
40762578,1,-77,11
40762781,1,-77,11
40763031,1,-77,10
40763140,1,-77,11
40763468,1,-77,11
40763578,1,-77,12
40763781,1,-75,12
40764031,1,-75,12
40764140,1,-76,12
40764343,1,-76,12
40764578,1,-76,12
40764781,1,-76,12
40765031,1,-75,12
40765140,1,-75,12
40765343,1,-75,12
40765578,1,-75,12
40765781,1,-76,12
40766031,1,-76,12
40766140,1,-76,12
40766343,1,-75,12
40766546,1,-75,12
40766750,1,-75,12
40767031,1,-75,12
40767140,1,-76,12
40767468,1,-76,12
40767578,1,-76,12
40767781,1,-75,12
40768031,1,-76,12
40768140,1,-76,13
40768343,1,-76,12
40768578,1,-76,12
40768781,1,-76,13
40769031,1,-76,13
40769218,1,-76,12
40769343,1,-76,12
40769578,1,-75,13
40769750,1,-75,14
40769984,1,-75,13
40770218,1,-75,13
40770343,1,-75,12
40770578,1,-75,12
40770781,1,-75,12
40771031,1,-75,12
40771140,1,-76,11
40771468,1,-76,12
40771578,1,-76,12
40771781,1,-77,12
40772031,1,-75,12
40772140,1,-76,12
40772343,1,-76,11
40772578,1,-76,12
40772750,1,-76,12
40772984,1,-76,12
40773156,1,-75,13
40773468,1,-75,13
40773578,1,-74,11
40773781,1,-74,11
40774031,1,-74,11
40774140,1,-76,9
40774343,1,-77,10
40774578,1,-76,9
40774781,1,-77,9
40775140,1,-75,8
40775343,1,-76,8
40775578,1,-77,8
40775781,1,-76,8
40776031,1,-76,8
40776140,1,-77,8
40776343,1,-76,7
40776546,1,-76,8
40776906,1,-76,7
40777031,1,-77,8
40777140,1,-77,7
40777468,1,-77,9
40777578,1,-76,8
40777781,1,-77,9
40778031,1,-77,8
40778187,1,-77,7
40778390,1,-77,8
40778625,1,-78,8
40778750,1,-78,7
40778984,1,-77,9
40779218,1,-77,7
40779468,1,-77,8
40779578,1,-77,8
40779781,1,-77,8
40780031,1,-78,8
40780140,1,-78,9
40780343,1,-78,8
40780578,1,-78,8
40780781,1,-78,8
40781031,1,-77,8
40781218,1,-78,8
40781468,1,-78,8
40781578,1,-78,8
40781750,1,-78,9
40781953,1,-78,9
40782218,1,-78,8
40782343,1,-78,8
40782578,1,-78,8
40782750,1,-78,8
40783031,1,-78,8
40783156,1,-78,8
40783468,1,-77,8
40783578,1,-78,8
40783906,1,-78,9
40784031,1,-76,8
40784140,1,-76,7
40784343,1,-77,8
40784578,1,-78,7
40784781,1,-77,8
40785031,1,-77,7
40785140,1,-77,9
40785468,1,-78,8
40785578,1,-77,8
40785781,1,-77,9
40786140,1,-79,8
40786343,1,-78,9
40786578,1,-78,9
40786781,1,-78,9
40787140,1,-78,9
40787421,1,-79,8
40787546,1,-78,9
40787750,1,-78,9
40788031,1,-77,8
40788140,1,-77,9
40788343,1,-78,9
40788578,1,-79,9
40788781,1,-77,11
40789031,1,-78,10
40789140,1,-79,8
40789468,1,-78,8
40789578,1,-77,7
40789781,1,-78,7
40790031,1,-78,8
40790140,1,-79,8
40790343,1,-78,8
40790578,1,-78,8
40790781,1,-78,9
40791031,1,-79,9
40791140,1,-79,9
40791421,1,-79,9
40791546,1,-78,9
40791781,1,-79,8
40792031,1,-79,8
40792140,1,-78,9
40792343,1,-79,9
40792578,1,-78,9
40792750,1,-78,8
40792984,1,-78,9
40793218,1,-78,9
40793468,1,-78,8
40793578,1,-78,8
40793781,1,-78,8
40794031,1,-78,9
40794140,1,-78,8
40794468,1,-78,9
40794578,1,-78,8
40794750,1,-78,7
40795031,1,-78,7
40795140,1,-78,8
40795468,1,-78,8
40795578,1,-78,8
40795781,1,-78,7
40796031,1,-78,8
40796140,1,-78,7
40796343,1,-78,8
40796578,1,-79,7
40796781,1,-77,9
40797031,1,-78,9
40797140,1,-77,8
40797468,1,-78,7
40797578,1,-77,8
40797781,1,-77,8
40798031,1,-78,9
40798218,1,-78,9
40798468,1,-78,8
40798578,1,-78,7
40798781,1,-77,6
40799031,1,-76,6
40799140,1,-77,7
40799468,1,-78,7
40799578,1,-79,7
40799781,1,-79,6
40800031,1,-79,6
40800140,1,-79,8
40800343,1,-78,8
40800578,1,-78,8
40800781,1,-78,8
40801031,1,-79,8
40801140,1,-79,8
40801468,1,-79,8
40801578,1,-76,9
40801781,1,-77,8
40802031,1,-76,8
40802187,1,-76,8
40802343,1,-77,8
40802593,1,-77,8
40802750,1,-78,8
40803031,1,-76,9
40803140,1,-75,9
40803578,1,-76,10
40803781,1,-75,10
40804031,1,-76,10
40804140,1,-75,10
40804343,1,-75,10
40804578,1,-75,10
40804750,1,-75,10
40805031,1,-75,10
40805140,1,-76,9
40805468,1,-76,10
40805578,1,-75,9
40805781,1,-74,9
40806031,1,-74,9
40806140,1,-74,9
40806468,1,-74,9
40806578,1,-74,9
40806781,1,-74,8
40807140,1,-73,8
40807468,1,-74,8
40807578,1,-74,8
40807781,1,-74,8
40808031,1,-74,9
40808140,1,-74,9
40808343,1,-74,8
40808578,1,-74,7
40808781,1,-74,8
40809031,1,-74,9
40809140,1,-74,8
40809343,1,-74,7
40809578,1,-74,8
40809781,1,-73,9
40810031,1,-74,8
40810218,1,-73,8
40810468,1,-74,9
40810578,1,-75,10
40810781,1,-75,11
40811140,1,-75,9
40811468,1,-75,8
40811578,1,-75,8
40811781,1,-76,9
40812031,1,-76,10
40812140,1,-77,10
40812343,1,-77,10
40812578,1,-76,11
40812750,1,-76,11
40813031,1,-77,11
40813140,1,-76,10
40813343,1,-78,10
40813578,1,-77,11
40813781,1,-77,11
40814031,1,-76,12
40814140,1,-75,13
40814343,1,-75,12
40814578,1,-75,11
40814781,1,-75,11
40815031,1,-75,11
40815140,1,-75,11
40815421,1,-75,11
40815578,1,-75,11
40815781,1,-74,11
40816031,1,-75,11
40816140,1,-75,12
40816343,1,-75,11
40816578,1,-76,11
40816781,1,-75,11
40817031,1,-75,11
40817140,1,-76,10
40817468,1,-76,10
40817578,1,-76,9
40817906,1,-76,9
40818031,1,-76,9
40818140,1,-76,10
40818343,1,-75,11
40818578,1,-76,10
40818781,1,-76,10
40819031,1,-76,9
40819140,1,-76,9
40819468,1,-76,10
40819578,1,-76,10
40819781,1,-76,10
40820031,1,-76,9
40820140,1,-76,9
40820468,1,-76,8
40820578,1,-76,9
40820750,1,-76,8
40820984,1,-76,8
40821218,1,-76,8
40821468,1,-76,9
40821578,1,-75,9
40821781,1,-75,7
40822031,1,-75,7
40822140,1,-76,8
40822343,1,-76,6
40822578,1,-76,7
40822750,1,-75,7
40823031,1,-76,7
40823140,1,-76,7
40823468,1,-76,6
40823625,1,-75,8
40823781,1,-75,8
40824031,1,-75,8
40824140,1,-75,9
40824343,1,-76,9
40824578,1,-75,8
40824750,1,-76,8
40824984,1,-77,9
40825140,1,-76,9
40825421,1,-76,9
40825578,1,-75,9
40825781,1,-75,11
40826031,1,-75,10
40826156,1,-75,10
40826343,1,-74,11
40826578,1,-74,9
40826781,1,-75,11
40827031,1,-75,10
40827140,1,-75,11
40827468,1,-75,9
40827625,1,-75,9
40827906,1,-76,9
40828140,1,-77,11
40828343,1,-78,12
40828593,1,-76,12
40828781,1,-76,12
40829031,1,-77,12
40829140,1,-75,11
40829343,1,-76,12
40829578,1,-76,11
40829781,1,-75,10
40830031,1,-76,10
40830140,1,-75,11
40830343,1,-76,10
40830578,1,-76,9
40830781,1,-75,10
40831140,1,-76,9
40831468,1,-76,10
40831578,1,-76,10
40831781,1,-76,10
40832031,1,-75,10
40832140,1,-75,10
40832343,1,-76,9
40832578,1,-76,10
40832781,1,-75,10
40833031,1,-76,10
40833140,1,-76,10
40833468,1,-76,11
40833578,1,-76,10
40833781,1,-76,9
40834031,1,-76,11
40834140,1,-76,10
40834343,1,-76,10
40834593,1,-75,10
40834781,1,-75,9
40835031,1,-75,10
40835140,1,-75,10
40835468,1,-74,12
40835578,1,-73,11
40835781,1,-73,12
40836031,1,-74,11
40836140,1,-74,11
40836343,1,-74,11
40836578,1,-74,11
40836781,1,-74,11
40837031,1,-74,10
40837140,1,-74,10
40837343,1,-74,10
40837578,1,-75,10
40837781,1,-75,9
40838031,1,-74,10
40838140,1,-74,10
40838343,1,-74,10
40838578,1,-75,8
40838906,1,-74,9
40839031,1,-76,10
40839218,1,-73,10
40839343,1,-74,9
40839578,1,-75,10
40839781,1,-76,9
40840031,1,-76,9
40840187,1,-75,11
40840468,1,-75,10
40840578,1,-77,9
40840781,1,-76,9
40841031,1,-76,9
40841140,1,-76,9
40841468,1,-76,9
40841578,1,-75,9
40841781,1,-75,10
40842031,1,-75,9
40842140,1,-75,9
40842343,1,-74,9
40842578,1,-74,8
40842781,1,-75,8
40843031,1,-75,8
40843140,1,-75,8
40843421,1,-75,8
40843546,1,-75,9
40843781,1,-75,9
40844031,1,-75,9
40844140,1,-74,8
40844343,1,-74,8
40844578,1,-74,8
40844781,1,-74,8
40845140,1,-74,8
40845421,1,-74,8
40845578,1,-75,8
40845781,1,-74,8
40846031,1,-75,8
40846140,1,-75,9
40846343,1,-75,10
40846578,1,-75,9
40846781,1,-75,9
40847031,1,-75,9
40847218,1,-75,9
40847468,1,-75,10
40847578,1,-75,10
40847781,1,-75,10
40848031,1,-75,10
40848218,1,-75,10
40848343,1,-75,10
40848578,1,-75,10
40848781,1,-76,10
40849031,1,-75,10
40849140,1,-76,9
40849468,1,-75,9
40849625,1,-75,9
40849781,1,-75,8
40850031,1,-76,9
40850187,1,-76,8
40850468,1,-76,8
40850578,1,-76,7
40850781,1,-76,8
40851140,1,-76,9
40851578,1,-76,8
40851781,1,-77,8
40852031,1,-76,8
40852140,1,-76,8
40852343,1,-76,9
40852578,1,-76,9
40852781,1,-76,8
40853031,1,-77,8
40853218,1,-76,8
40853468,1,-76,8
40853578,1,-76,9
40853781,1,-76,9
40854031,1,-76,8
40854140,1,-76,9
40854343,1,-75,9
40854578,1,-76,9
40854781,1,-75,8
40855031,1,-76,8
40855140,1,-76,8
40855468,1,-76,8
40855578,1,-76,9
40855781,1,-76,8
40856031,1,-76,8
40856140,1,-77,8
40856343,1,-77,8
40856578,1,-76,8
40856781,1,-77,8
40857031,1,-77,8
40857140,1,-77,8
40857468,1,-76,8
40857578,1,-77,8
40857781,1,-77,8
40858031,1,-77,8
40858140,1,-77,8
40858343,1,-76,9
40858578,1,-76,9
40858781,1,-77,9
40859140,1,-76,8
40859468,1,-76,9
40859578,1,-75,8
40859781,1,-76,8
40860031,1,-76,10
