Time,PCTime,UEid,Serving Cell RSRP(dBm)
11:14:24.031,40464031,1,-79
11:14:24.140,40464140,1,-79
11:14:24.343,40464343,1,-79
11:14:24.578,40464578,1,-80
11:14:24.781,40464781,1,-80
11:14:25.031,40465031,1,-80
11:14:25.140,40465140,1,-79
11:14:25.468,40465468,1,-80
11:14:25.593,40465593,1,-79
11:14:25.750,40465750,1,-79
11:14:25.953,40465953,1,-80
11:14:26.187,40466187,1,-79
11:14:26.343,40466343,1,-79
11:14:26.593,40466593,1,-79
11:14:26.781,40466781,1,-79
11:14:26.984,40466984,1,-79
11:14:27.218,40467218,1,-78
11:14:27.468,40467468,1,-78
11:14:27.593,40467593,1,-78
11:14:27.781,40467781,1,-78
11:14:28.031,40468031,1,-79
11:14:28.140,40468140,1,-78
11:14:28.343,40468343,1,-78
11:14:28.593,40468593,1,-77
11:14:28.750,40468750,1,-77
11:14:29.031,40469031,1,-77
11:14:29.140,40469140,1,-78
11:14:29.343,40469343,1,-78
11:14:29.593,40469593,1,-78
11:14:29.781,40469781,1,-79
11:14:30.031,40470031,1,-78
11:14:30.140,40470140,1,-79
11:14:30.468,40470468,1,-79
11:14:30.578,40470578,1,-79
11:14:30.906,40470906,1,-79
11:14:31.031,40471031,1,-78
11:14:31.140,40471140,1,-77
11:14:31.468,40471468,1,-81
11:14:31.546,40471546,1,-80
11:14:31.781,40471781,1,-81
11:14:31.984,40471984,1,-81
11:14:32.140,40472140,1,-82
11:14:32.421,40472421,1,-82
11:14:32.546,40472546,1,-82
11:14:32.781,40472781,1,-83
11:14:33.031,40473031,1,-83
11:14:33.140,40473140,1,-83
11:14:33.468,40473468,1,-83
11:14:33.593,40473593,1,-82
11:14:33.781,40473781,1,-83
11:14:34.031,40474031,1,-83
11:14:34.140,40474140,1,-83
11:14:34.343,40474343,1,-82
11:14:34.625,40474625,1,-82
11:14:34.750,40474750,1,-82
11:14:35.031,40475031,1,-81
11:14:35.140,40475140,1,-83
11:14:35.468,40475468,1,-82
11:14:35.546,40475546,1,-81
11:14:35.765,40475765,1,-81
11:14:35.953,40475953,1,-79
11:14:36.218,40476218,1,-81
11:14:36.421,40476421,1,-81
11:14:36.546,40476546,1,-80
11:14:36.781,40476781,1,-81
11:14:37.031,40477031,1,-80
11:14:37.140,40477140,1,-80
11:14:37.468,40477468,1,-78
11:14:37.593,40477593,1,-80
11:14:37.781,40477781,1,-81
11:14:38.031,40478031,1,-81
11:14:38.140,40478140,1,-81
11:14:38.468,40478468,1,-80
11:14:38.578,40478578,1,-81
11:14:38.781,40478781,1,-79
11:14:38.984,40478984,1,-79
11:14:39.218,40479218,1,-80
11:14:39.468,40479468,1,-79
11:14:39.578,40479578,1,-80
11:14:39.781,40479781,1,-80
11:14:40.031,40480031,1,-79
11:14:40.140,40480140,1,-79
11:14:40.468,40480468,1,-79
11:14:40.578,40480578,1,-79
11:14:40.781,40480781,1,-79
11:14:41.031,40481031,1,-79
11:14:41.140,40481140,1,-79
11:14:41.468,40481468,1,-79
11:14:41.593,40481593,1,-79
11:14:41.781,40481781,1,-81
11:14:42.031,40482031,1,-80
11:14:42.218,40482218,1,-80
11:14:42.343,40482343,1,-79
11:14:42.593,40482593,1,-78
11:14:42.781,40482781,1,-77
11:14:43.140,40483140,1,-78
11:14:43.468,40483468,1,-79
11:14:43.578,40483578,1,-79
11:14:43.781,40483781,1,-79
11:14:44.031,40484031,1,-79
11:14:44.140,40484140,1,-77
11:14:44.343,40484343,1,-78
11:14:44.578,40484578,1,-78
11:14:44.781,40484781,1,-77
11:14:45.031,40485031,1,-79
11:14:45.140,40485140,1,-79
11:14:45.468,40485468,1,-79
11:14:45.593,40485593,1,-80
11:14:45.890,40485890,1,-77
11:14:45.984,40485984,1,-81
11:14:46.187,40486187,1,-80
11:14:46.343,40486343,1,-80
11:14:46.593,40486593,1,-80
11:14:46.781,40486781,1,-82
11:14:47.031,40487031,1,-82
11:14:47.140,40487140,1,-80
11:14:47.468,40487468,1,-81
11:14:47.593,40487593,1,-80
11:14:47.781,40487781,1,-78
11:14:47.984,40487984,1,-78
11:14:48.140,40488140,1,-79
11:14:48.468,40488468,1,-80
11:14:48.593,40488593,1,-79
11:14:48.781,40488781,1,-79
11:14:49.031,40489031,1,-82
11:14:49.140,40489140,1,-81
11:14:49.468,40489468,1,-80
11:14:49.593,40489593,1,-82
11:14:49.750,40489750,1,-82
11:14:49.953,40489953,1,-83
11:14:50.218,40490218,1,-83
11:14:50.468,40490468,1,-82
11:14:50.593,40490593,1,-81
11:14:50.750,40490750,1,-81
11:14:50.984,40490984,1,-81
11:14:51.234,40491234,1,-79
11:14:51.468,40491468,1,-80
11:14:51.578,40491578,1,-81
11:14:51.781,40491781,1,-81
11:14:52.109,40492109,1,-81
11:14:52.218,40492218,1,-81
11:14:52.343,40492343,1,-82
11:14:52.593,40492593,1,-83
11:14:52.781,40492781,1,-81
11:14:53.015,40493015,1,-80
11:14:53.218,40493218,1,-81
11:14:53.421,40493421,1,-81
11:14:53.546,40493546,1,-82
11:14:53.781,40493781,1,-81
11:14:54.031,40494031,1,-81
11:14:54.218,40494218,1,-81
11:14:54.343,40494343,1,-81
11:14:54.593,40494593,1,-82
11:14:54.781,40494781,1,-82
11:14:55.031,40495031,1,-79
11:14:55.140,40495140,1,-80
11:14:55.468,40495468,1,-81
11:14:55.578,40495578,1,-80
11:14:55.781,40495781,1,-81
11:14:56.031,40496031,1,-79
11:14:56.140,40496140,1,-78
11:14:56.343,40496343,1,-84
11:14:56.593,40496593,1,-83
11:14:56.781,40496781,1,-81
11:14:57.031,40497031,1,-81
11:14:57.140,40497140,1,-82
11:14:57.468,40497468,1,-82
11:14:57.593,40497593,1,-83
11:14:57.781,40497781,1,-83
11:14:57.984,40497984,1,-84
11:14:58.218,40498218,1,-82
11:14:58.468,40498468,1,-76
11:14:58.578,40498578,1,-78
11:14:58.781,40498781,1,-80
11:14:59.031,40499031,1,-79
11:14:59.140,40499140,1,-79
11:14:59.468,40499468,1,-77
11:14:59.593,40499593,1,-81
11:14:59.781,40499781,1,-83
11:14:59.984,40499984,1,-83
11:15:0.218,40500218,1,-83
11:15:0.468,40500468,1,-81
11:15:0.593,40500593,1,-81
11:15:0.750,40500750,1,-80
11:15:0.984,40500984,1,-80
11:15:1.218,40501218,1,-80
11:15:1.468,40501468,1,-80
11:15:1.593,40501593,1,-79
11:15:1.906,40501906,1,-79
11:15:2.031,40502031,1,-80
11:15:2.218,40502218,1,-80
11:15:2.343,40502343,1,-80
11:15:2.593,40502593,1,-80
11:15:2.781,40502781,1,-80
11:15:2.984,40502984,1,-80
11:15:3.140,40503140,1,-79
11:15:3.421,40503421,1,-80
11:15:3.546,40503546,1,-80
11:15:3.750,40503750,1,-80
11:15:3.984,40503984,1,-80
11:15:4.218,40504218,1,-80
11:15:4.343,40504343,1,-80
11:15:4.593,40504593,1,-80
11:15:4.781,40504781,1,-79
11:15:5.031,40505031,1,-79
11:15:5.140,40505140,1,-80
11:15:5.468,40505468,1,-80
11:15:5.593,40505593,1,-80
11:15:5.750,40505750,1,-80
11:15:6.031,40506031,1,-80
11:15:6.218,40506218,1,-80
11:15:6.421,40506421,1,-80
11:15:6.546,40506546,1,-80
11:15:6.781,40506781,1,-80
11:15:6.984,40506984,1,-80
11:15:7.187,40507187,1,-80
11:15:7.468,40507468,1,-80
11:15:7.593,40507593,1,-80
11:15:7.781,40507781,1,-80
11:15:7.953,40507953,1,-80
11:15:8.187,40508187,1,-80
11:15:8.343,40508343,1,-81
11:15:8.578,40508578,1,-81
11:15:8.750,40508750,1,-83
11:15:9.031,40509031,1,-82
11:15:9.218,40509218,1,-81
11:15:9.343,40509343,1,-81
11:15:9.625,40509625,1,-80
11:15:9.781,40509781,1,-80
11:15:10.031,40510031,1,-80
11:15:10.218,40510218,1,-80
11:15:10.343,40510343,1,-80
11:15:10.593,40510593,1,-81
11:15:10.750,40510750,1,-80
11:15:10.953,40510953,1,-79
11:15:11.218,40511218,1,-79
11:15:11.421,40511421,1,-80
11:15:11.546,40511546,1,-80
11:15:11.781,40511781,1,-81
11:15:12.031,40512031,1,-80
11:15:12.140,40512140,1,-80
11:15:12.343,40512343,1,-80
11:15:12.593,40512593,1,-78
11:15:12.781,40512781,1,-80
11:15:13.031,40513031,1,-80
11:15:13.140,40513140,1,-82
11:15:13.468,40513468,1,-82
11:15:13.593,40513593,1,-80
11:15:13.781,40513781,1,-79
11:15:14.031,40514031,1,-79
11:15:14.218,40514218,1,-79
11:15:14.343,40514343,1,-80
11:15:14.593,40514593,1,-80
11:15:14.781,40514781,1,-80
11:15:15.031,40515031,1,-80
11:15:15.140,40515140,1,-79
11:15:15.421,40515421,1,-81
11:15:15.546,40515546,1,-80
11:15:15.781,40515781,1,-81
11:15:16.031,40516031,1,-81
11:15:16.140,40516140,1,-80
11:15:16.390,40516390,1,-81
11:15:16.593,40516593,1,-81
11:15:16.781,40516781,1,-82
11:15:17.031,40517031,1,-80
11:15:17.140,40517140,1,-80
11:15:17.468,40517468,1,-82
11:15:17.593,40517593,1,-82
11:15:17.781,40517781,1,-82
11:15:18.031,40518031,1,-80
11:15:18.140,40518140,1,-81
11:15:18.468,40518468,1,-80
11:15:18.578,40518578,1,-80
11:15:18.781,40518781,1,-81
11:15:19.031,40519031,1,-80
11:15:19.140,40519140,1,-81
11:15:19.468,40519468,1,-81
11:15:19.593,40519593,1,-80
11:15:19.781,40519781,1,-80
11:15:20.031,40520031,1,-81
11:15:20.140,40520140,1,-78
11:15:20.421,40520421,1,-78
11:15:20.593,40520593,1,-78
11:15:20.781,40520781,1,-79
11:15:20.984,40520984,1,-79
11:15:21.218,40521218,1,-79
11:15:21.593,40521593,1,-79
11:15:21.781,40521781,1,-81
11:15:22.031,40522031,1,-80
11:15:22.218,40522218,1,-80
11:15:22.343,40522343,1,-79
11:15:22.593,40522593,1,-79
11:15:22.781,40522781,1,-80
11:15:23.031,40523031,1,-81
11:15:23.140,40523140,1,-82
11:15:23.421,40523421,1,-82
11:15:23.578,40523578,1,-81
11:15:23.781,40523781,1,-81
11:15:24.031,40524031,1,-81
11:15:24.218,40524218,1,-82
11:15:24.343,40524343,1,-82
11:15:24.593,40524593,1,-81
11:15:24.781,40524781,1,-80
11:15:25.031,40525031,1,-80
11:15:25.140,40525140,1,-79
11:15:25.468,40525468,1,-78
11:15:25.593,40525593,1,-78
11:15:25.781,40525781,1,-79
11:15:26.031,40526031,1,-79
11:15:26.140,40526140,1,-79
11:15:26.343,40526343,1,-78
11:15:26.593,40526593,1,-78
11:15:26.781,40526781,1,-78
11:15:27.031,40527031,1,-79
11:15:27.140,40527140,1,-78
11:15:27.468,40527468,1,-79
11:15:27.593,40527593,1,-79
11:15:27.781,40527781,1,-79
11:15:28.031,40528031,1,-78
11:15:28.218,40528218,1,-78
11:15:28.468,40528468,1,-78
11:15:28.593,40528593,1,-78
11:15:28.781,40528781,1,-77
11:15:29.140,40529140,1,-79
11:15:29.468,40529468,1,-79
11:15:29.578,40529578,1,-80
11:15:29.781,40529781,1,-80
11:15:30.031,40530031,1,-79
11:15:30.140,40530140,1,-78
11:15:30.343,40530343,1,-79
11:15:30.593,40530593,1,-80
11:15:30.781,40530781,1,-81
11:15:30.984,40530984,1,-79
11:15:31.218,40531218,1,-81
11:15:31.343,40531343,1,-75
11:15:31.593,40531593,1,-79
11:15:31.781,40531781,1,-78
11:15:32.031,40532031,1,-80
11:15:32.140,40532140,1,-80
11:15:32.343,40532343,1,-79
11:15:32.593,40532593,1,-79
11:15:32.781,40532781,1,-78
11:15:33.031,40533031,1,-79
11:15:33.140,40533140,1,-79
11:15:33.468,40533468,1,-79
11:15:33.593,40533593,1,-79
11:15:33.781,40533781,1,-78
11:15:34.031,40534031,1,-77
11:15:34.140,40534140,1,-77
11:15:34.343,40534343,1,-78
11:15:34.578,40534578,1,-78
11:15:34.781,40534781,1,-79
11:15:35.140,40535140,1,-79
11:15:35.468,40535468,1,-79
11:15:35.593,40535593,1,-79
11:15:35.781,40535781,1,-79
11:15:36.031,40536031,1,-79
11:15:36.140,40536140,1,-79
11:15:36.343,40536343,1,-79
11:15:36.593,40536593,1,-79
11:15:36.781,40536781,1,-79
11:15:37.140,40537140,1,-79
11:15:37.468,40537468,1,-79
11:15:37.593,40537593,1,-79
11:15:37.781,40537781,1,-79
11:15:38.031,40538031,1,-78
11:15:38.140,40538140,1,-79
11:15:38.468,40538468,1,-79
11:15:38.593,40538593,1,-78
11:15:38.781,40538781,1,-79
11:15:39.031,40539031,1,-79
11:15:39.140,40539140,1,-80
11:15:39.343,40539343,1,-79
11:15:39.593,40539593,1,-79
11:15:39.781,40539781,1,-79
11:15:40.031,40540031,1,-79
11:15:40.140,40540140,1,-78
11:15:40.343,40540343,1,-79
11:15:40.593,40540593,1,-79
11:15:40.781,40540781,1,-79
11:15:41.031,40541031,1,-79
11:15:41.140,40541140,1,-79
11:15:41.343,40541343,1,-80
11:15:41.593,40541593,1,-78
11:15:41.781,40541781,1,-79
11:15:42.031,40542031,1,-79
11:15:42.140,40542140,1,-79
11:15:42.343,40542343,1,-78
11:15:42.593,40542593,1,-77
11:15:42.781,40542781,1,-77
11:15:43.031,40543031,1,-77
11:15:43.140,40543140,1,-77
11:15:43.468,40543468,1,-77
11:15:43.578,40543578,1,-77
11:15:43.781,40543781,1,-77
11:15:44.031,40544031,1,-77
11:15:44.187,40544187,1,-77
11:15:44.343,40544343,1,-78
11:15:44.593,40544593,1,-78
11:15:44.781,40544781,1,-78
11:15:44.984,40544984,1,-78
11:15:45.140,40545140,1,-78
11:15:45.468,40545468,1,-78
11:15:45.625,40545625,1,-78
11:15:45.750,40545750,1,-78
11:15:46.125,40546125,1,-78
11:15:46.218,40546218,1,-78
11:15:46.343,40546343,1,-79
11:15:46.546,40546546,1,-79
11:15:46.781,40546781,1,-78
11:15:47.031,40547031,1,-78
11:15:47.140,40547140,1,-79
11:15:47.343,40547343,1,-78
11:15:47.593,40547593,1,-79
11:15:47.781,40547781,1,-80
11:15:48.031,40548031,1,-80
11:15:48.140,40548140,1,-78
11:15:48.468,40548468,1,-78
11:15:48.593,40548593,1,-79
11:15:48.781,40548781,1,-79
11:15:49.031,40549031,1,-77
11:15:49.140,40549140,1,-78
11:15:49.421,40549421,1,-79
11:15:49.546,40549546,1,-79
11:15:49.781,40549781,1,-79
11:15:50.031,40550031,1,-79
11:15:50.140,40550140,1,-79
11:15:50.468,40550468,1,-79
11:15:50.593,40550593,1,-79
11:15:50.781,40550781,1,-80
11:15:51.031,40551031,1,-80
11:15:51.140,40551140,1,-80
11:15:51.468,40551468,1,-80
11:15:51.593,40551593,1,-80
11:15:51.781,40551781,1,-80
11:15:52.031,40552031,1,-80
11:15:52.140,40552140,1,-80
11:15:52.343,40552343,1,-80
11:15:52.593,40552593,1,-80
11:15:52.781,40552781,1,-80
11:15:53.031,40553031,1,-81
11:15:53.140,40553140,1,-81
11:15:53.421,40553421,1,-81
11:15:53.546,40553546,1,-80
11:15:53.781,40553781,1,-80
11:15:54.031,40554031,1,-82
11:15:54.140,40554140,1,-82
11:15:54.343,40554343,1,-81
11:15:54.593,40554593,1,-81
11:15:54.781,40554781,1,-81
11:15:55.140,40555140,1,-81
11:15:55.468,40555468,1,-81
11:15:55.593,40555593,1,-81
11:15:55.781,40555781,1,-80
11:15:56.031,40556031,1,-79
11:15:56.218,40556218,1,-79
11:15:56.343,40556343,1,-78
11:15:56.593,40556593,1,-79
11:15:56.906,40556906,1,-79
11:15:57.031,40557031,1,-80
11:15:57.140,40557140,1,-81
11:15:57.468,40557468,1,-81
11:15:57.593,40557593,1,-80
11:15:57.781,40557781,1,-79
11:15:58.031,40558031,1,-79
11:15:58.140,40558140,1,-78
11:15:58.468,40558468,1,-78
11:15:58.593,40558593,1,-78
11:15:58.781,40558781,1,-78
11:15:59.031,40559031,1,-78
11:15:59.140,40559140,1,-78
11:15:59.468,40559468,1,-78
11:15:59.578,40559578,1,-78
11:15:59.781,40559781,1,-78
11:16:0.031,40560031,1,-79
11:16:0.140,40560140,1,-79
11:16:0.343,40560343,1,-80
11:16:0.593,40560593,1,-79
11:16:0.781,40560781,1,-79
11:16:1.031,40561031,1,-80
11:16:1.140,40561140,1,-78
11:16:1.468,40561468,1,-78
11:16:1.593,40561593,1,-79
11:16:1.781,40561781,1,-79
11:16:2.031,40562031,1,-80
11:16:2.140,40562140,1,-80
11:16:2.343,40562343,1,-80
11:16:2.593,40562593,1,-78
11:16:2.781,40562781,1,-77
11:16:2.984,40562984,1,-79
11:16:3.218,40563218,1,-79
11:16:3.421,40563421,1,-79
11:16:3.546,40563546,1,-78
11:16:3.781,40563781,1,-78
11:16:4.031,40564031,1,-77
11:16:4.140,40564140,1,-79
11:16:4.343,40564343,1,-76
11:16:4.593,40564593,1,-79
11:16:4.781,40564781,1,-77
11:16:5.031,40565031,1,-77
11:16:5.140,40565140,1,-79
11:16:5.468,40565468,1,-78
11:16:5.593,40565593,1,-77
11:16:5.781,40565781,1,-77
11:16:6.031,40566031,1,-77
11:16:6.140,40566140,1,-77
11:16:6.343,40566343,1,-78
11:16:6.593,40566593,1,-79
11:16:6.781,40566781,1,-78
11:16:7.140,40567140,1,-78
11:16:7.421,40567421,1,-77
11:16:7.593,40567593,1,-79
11:16:7.781,40567781,1,-79
11:16:8.031,40568031,1,-79
11:16:8.187,40568187,1,-79
11:16:8.468,40568468,1,-79
11:16:8.593,40568593,1,-79
11:16:8.781,40568781,1,-78
11:16:9.031,40569031,1,-77
11:16:9.140,40569140,1,-78
11:16:9.343,40569343,1,-78
11:16:9.593,40569593,1,-79
11:16:9.781,40569781,1,-77
11:16:10.031,40570031,1,-80
11:16:10.140,40570140,1,-79
11:16:10.343,40570343,1,-79
11:16:10.593,40570593,1,-80
11:16:10.781,40570781,1,-79
11:16:11.031,40571031,1,-79
11:16:11.140,40571140,1,-80
11:16:11.468,40571468,1,-80
11:16:11.593,40571593,1,-80
11:16:11.781,40571781,1,-79
11:16:11.984,40571984,1,-78
11:16:12.218,40572218,1,-78
11:16:12.343,40572343,1,-79
11:16:12.593,40572593,1,-79
11:16:12.781,40572781,1,-79
11:16:13.031,40573031,1,-79
11:16:13.140,40573140,1,-79
11:16:13.343,40573343,1,-79
11:16:13.593,40573593,1,-78
11:16:13.781,40573781,1,-78
11:16:14.031,40574031,1,-79
11:16:14.140,40574140,1,-79
11:16:14.343,40574343,1,-79
11:16:14.593,40574593,1,-78
11:16:14.781,40574781,1,-78
11:16:15.031,40575031,1,-78
11:16:15.140,40575140,1,-77
11:16:15.468,40575468,1,-77
11:16:15.593,40575593,1,-77
11:16:15.781,40575781,1,-77
11:16:16.031,40576031,1,-76
11:16:16.140,40576140,1,-76
11:16:16.343,40576343,1,-76
11:16:16.593,40576593,1,-76
11:16:16.781,40576781,1,-76
11:16:17.031,40577031,1,-77
11:16:17.140,40577140,1,-78
11:16:17.468,40577468,1,-78
11:16:17.593,40577593,1,-77
11:16:17.781,40577781,1,-78
11:16:18.031,40578031,1,-78
11:16:18.140,40578140,1,-78
11:16:18.343,40578343,1,-78
11:16:18.593,40578593,1,-76
11:16:18.750,40578750,1,-76
11:16:19.031,40579031,1,-77
11:16:19.140,40579140,1,-77
11:16:19.468,40579468,1,-78
11:16:19.593,40579593,1,-82
11:16:19.781,40579781,1,-83
11:16:20.031,40580031,1,-78
11:16:20.140,40580140,1,-79
11:16:20.328,40580328,1,-80
11:16:20.593,40580593,1,-75
11:16:20.781,40580781,1,-74
11:16:21.031,40581031,1,-75
11:16:21.140,40581140,1,-77
11:16:21.468,40581468,1,-79
11:16:21.593,40581593,1,-76
11:16:21.781,40581781,1,-78
11:16:22.031,40582031,1,-78
11:16:22.140,40582140,1,-78
11:16:22.343,40582343,1,-77
11:16:22.593,40582593,1,-79
11:16:22.781,40582781,1,-77
11:16:23.140,40583140,1,-78
11:16:23.468,40583468,1,-80
11:16:23.593,40583593,1,-81
11:16:23.781,40583781,1,-79
11:16:24.031,40584031,1,-79
11:16:24.140,40584140,1,-78
11:16:24.343,40584343,1,-78
11:16:24.593,40584593,1,-80
11:16:24.781,40584781,1,-81
11:16:25.031,40585031,1,-77
11:16:25.140,40585140,1,-78
11:16:25.468,40585468,1,-80
11:16:25.593,40585593,1,-78
11:16:25.781,40585781,1,-75
11:16:26.031,40586031,1,-75
11:16:26.140,40586140,1,-75
11:16:26.343,40586343,1,-75
11:16:26.593,40586593,1,-76
11:16:26.781,40586781,1,-81
11:16:27.140,40587140,1,-77
11:16:27.468,40587468,1,-75
11:16:27.593,40587593,1,-81
11:16:27.906,40587906,1,-79
11:16:28.031,40588031,1,-80
11:16:28.140,40588140,1,-78
11:16:28.343,40588343,1,-77
11:16:28.546,40588546,1,-74
11:16:28.781,40588781,1,-74
11:16:29.031,40589031,1,-76
11:16:29.140,40589140,1,-79
11:16:29.468,40589468,1,-75
11:16:29.593,40589593,1,-72
11:16:29.781,40589781,1,-74
11:16:30.031,40590031,1,-75
11:16:30.140,40590140,1,-76
11:16:30.468,40590468,1,-76
11:16:30.593,40590593,1,-73
11:16:30.781,40590781,1,-73
11:16:31.031,40591031,1,-74
11:16:31.140,40591140,1,-73
11:16:31.468,40591468,1,-74
11:16:31.593,40591593,1,-74
11:16:31.781,40591781,1,-74
11:16:32.031,40592031,1,-74
11:16:32.140,40592140,1,-73
11:16:32.343,40592343,1,-73
11:16:32.578,40592578,1,-73
11:16:32.781,40592781,1,-73
11:16:33.140,40593140,1,-73
11:16:33.156,40593156,1,-74
11:16:33.468,40593468,1,-75
11:16:33.593,40593593,1,-75
11:16:33.781,40593781,1,-74
11:16:34.031,40594031,1,-73
11:16:34.140,40594140,1,-73
11:16:34.343,40594343,1,-74
11:16:34.593,40594593,1,-74
11:16:34.781,40594781,1,-74
11:16:35.031,40595031,1,-73
11:16:35.140,40595140,1,-72
11:16:35.468,40595468,1,-72
11:16:35.593,40595593,1,-71
11:16:35.781,40595781,1,-71
11:16:36.031,40596031,1,-71
11:16:36.140,40596140,1,-72
11:16:36.343,40596343,1,-73
11:16:36.593,40596593,1,-74
11:16:36.781,40596781,1,-74
11:16:37.031,40597031,1,-74
11:16:37.140,40597140,1,-73
11:16:37.468,40597468,1,-72
11:16:37.593,40597593,1,-72
11:16:37.781,40597781,1,-72
11:16:38.031,40598031,1,-72
11:16:38.140,40598140,1,-72
11:16:38.343,40598343,1,-72
11:16:38.593,40598593,1,-72
11:16:38.781,40598781,1,-73
11:16:39.031,40599031,1,-73
11:16:39.140,40599140,1,-73
11:16:39.468,40599468,1,-74
11:16:39.578,40599578,1,-76
11:16:39.906,40599906,1,-78
11:16:40.031,40600031,1,-74
11:16:40.140,40600140,1,-73
11:16:40.343,40600343,1,-74
11:16:40.593,40600593,1,-73
11:16:40.781,40600781,1,-72
11:16:41.031,40601031,1,-72
11:16:41.140,40601140,1,-73
11:16:41.468,40601468,1,-72
11:16:41.593,40601593,1,-72
11:16:41.781,40601781,1,-72
11:16:42.031,40602031,1,-72
11:16:42.140,40602140,1,-72
11:16:42.343,40602343,1,-72
11:16:42.593,40602593,1,-72
11:16:42.781,40602781,1,-72
11:16:43.031,40603031,1,-73
11:16:43.140,40603140,1,-73
11:16:43.468,40603468,1,-73
11:16:43.593,40603593,1,-72
11:16:43.781,40603781,1,-73
11:16:44.031,40604031,1,-74
11:16:44.140,40604140,1,-75
11:16:44.343,40604343,1,-76
11:16:44.593,40604593,1,-74
11:16:44.781,40604781,1,-73
11:16:45.031,40605031,1,-73
11:16:45.140,40605140,1,-73
11:16:45.468,40605468,1,-73
11:16:45.593,40605593,1,-74
11:16:45.781,40605781,1,-75
11:16:46.031,40606031,1,-75
11:16:46.140,40606140,1,-74
11:16:46.343,40606343,1,-73
11:16:46.593,40606593,1,-73
11:16:46.781,40606781,1,-72
11:16:47.140,40607140,1,-71
11:16:47.156,40607156,1,-72
11:16:47.468,40607468,1,-72
11:16:47.593,40607593,1,-72
11:16:47.781,40607781,1,-72
11:16:48.031,40608031,1,-72
11:16:48.140,40608140,1,-71
11:16:48.343,40608343,1,-72
11:16:48.593,40608593,1,-73
11:16:48.781,40608781,1,-73
11:16:49.031,40609031,1,-73
11:16:49.140,40609140,1,-73
11:16:49.468,40609468,1,-73
11:16:49.593,40609593,1,-73
11:16:49.906,40609906,1,-72
11:16:50.031,40610031,1,-72
11:16:50.140,40610140,1,-72
11:16:50.468,40610468,1,-71
11:16:50.593,40610593,1,-72
11:16:50.781,40610781,1,-72
11:16:51.031,40611031,1,-73
11:16:51.140,40611140,1,-74
11:16:51.468,40611468,1,-74
11:16:51.593,40611593,1,-74
11:16:51.781,40611781,1,-74
11:16:52.031,40612031,1,-74
11:16:52.140,40612140,1,-74
11:16:52.343,40612343,1,-74
11:16:52.578,40612578,1,-74
11:16:52.781,40612781,1,-74
11:16:53.015,40613015,1,-75
11:16:53.140,40613140,1,-75
11:16:53.343,40613343,1,-76
11:16:53.578,40613578,1,-77
